D_loss,G_loss
0.7813,2.046
0.8975,2.045
0.5885,2.059
0.6209,2.149
0.7592,2.159
0.8077,2.086
0.6386,2.132
0.8031,2.08
0.6195,2.242
0.772,1.847
0.6541,2.06
0.7262,1.956
0.7756,1.877
0.7758,2.132
0.8973,2.058
0.7787,1.828
0.8138,2.33
0.6264,2.26
0.8026,2.13
0.6741,2.283
0.7839,2.225
0.7904,1.892
0.858,1.958
0.8064,1.863
0.8364,1.917
0.7067,1.929
0.8367,1.984
0.7714,1.972
0.8169,2.212
0.7014,2.429
0.8077,2.257
0.6993,2.168
0.6982,2.18
0.6662,2.467
0.7181,2.153
0.7924,2.235
0.6162,1.984
0.7991,2.145
0.6543,2.203
0.6095,2.095
0.7501,2.273
0.7304,2.198
0.7705,2.241
0.5567,2.544
0.7227,2.439
0.6901,2.225
0.7166,2.532
0.8054,2.078
0.7583,2.14
0.8179,2.015
0.7637,2.197
0.7678,2.162
0.7617,1.916
0.8587,1.816
0.8393,2.068
0.6743,1.994
0.9034,2.1
0.8048,2.253
0.7634,2.21
0.7945,2.07
0.9399,2.044
0.8353,2.174
0.7633,2.05
0.6878,1.828
0.7019,2.32
0.8573,1.951
0.8334,1.844
0.9229,1.802
0.7331,2.008
0.98,2.241
0.7915,2.085
0.9023,1.827
0.7422,1.791
1.006,2.048
0.7771,2.083
0.8116,1.982
0.9007,2.022
0.7759,1.893
0.8088,2.091
0.8309,1.95
0.7366,2.064
0.7563,1.938
0.682,2.129
0.8796,2.19
0.7722,2.567
0.8138,2.33
0.8482,2.043
0.6737,2.356
0.7283,2.161
0.7862,2.159
0.6573,2.307
0.6151,2.333
0.7835,2.096
0.7229,2.052
0.8058,2.367
0.7364,2.401
0.9056,2.343
0.6554,2.302
0.7146,2.249
0.8336,2.288
0.7456,2.068
0.7639,1.908
0.7494,2.066
0.8921,2.121
0.8136,1.901
0.8689,1.752
0.8047,2.028
0.9127,2.033
0.9013,2.05
0.8106,2.05
0.7258,1.952
0.9075,2.092
0.806,2.116
0.7929,2.246
0.7893,1.996
0.7041,1.852
0.8774,1.777
0.8336,1.988
0.7747,2.139
0.9551,2.007
0.7163,2.193
0.7821,2.229
0.7373,2.386
0.6808,2.236
0.7059,2.353
0.6849,2.34
0.7424,2.171
0.6858,2.242
0.6851,1.963
0.7587,2.03
0.7824,2.325
0.6506,2.287
0.6039,2.173
0.7497,2.065
0.6734,2.168
0.7638,2.2
0.6403,2.139
0.6993,2.336
0.6166,2.306
0.8149,2.224
0.5911,2.093
0.7138,2.325
0.6272,2.083
0.6944,2.194
0.58,2.368
0.773,2.299
0.6474,2.161
0.715,2.04
0.7794,2.05
0.8091,2.014
0.8829,1.91
0.8667,1.833
0.7956,1.978
0.8921,1.871
0.9242,2.073
0.8136,2.103
0.8018,2.022
0.86,2.15
0.8996,2.282
0.9652,2.201
0.9168,1.961
0.7246,1.741
0.8863,1.858
0.8707,1.964
0.9597,1.988
0.92,1.945
0.7729,2.137
1.018,1.935
0.8419,2.005
1.004,1.839
0.8433,1.881
0.6912,1.821
0.7707,1.986
0.8146,1.898
0.7446,2.19
0.7115,2.186
0.7405,2.276
0.7675,2.232
0.925,2.205
0.7085,2.115
0.6657,2.062
0.8659,2.134
0.6187,2.291
0.8826,2.326
0.8701,2.255
0.7842,2.046
0.714,2.143
0.691,2.184
0.6472,2.154
0.7798,2.466
0.6559,2.39
0.572,2.271
0.6298,2.174
0.6497,2.221
0.8216,2.239
0.6748,2.341
0.7696,2.293
0.7737,2.373
0.6602,2.076
0.6439,2.174
0.7321,2.164
0.6784,2.156
0.7846,2.049
0.6091,1.962
0.754,1.998
0.8432,2.233
0.7766,2.268
0.81,2.176
0.8694,2.03
0.7709,2.131
0.8575,2.134
0.8113,2.214
0.7738,1.819
0.8226,1.916
0.7292,1.8
0.8945,1.93
0.8328,1.843
0.9095,1.773
0.8126,1.799
1.004,1.687
0.7363,2.107
0.8017,2.147
0.9062,2.349
0.8917,2.098
0.8226,2.316
0.7329,2.3
0.8692,2.26
0.8077,2.022
0.8339,1.834
0.6611,1.866
0.7743,1.696
0.7751,2.016
0.7732,2.086
0.7623,2.019
0.7839,2.275
0.7612,2.024
0.6858,2.344
0.7316,2.278
0.7311,2.301
0.7121,2.097
0.6532,2.145
0.6839,2.216
0.6415,2.145
0.6209,2.097
0.6004,2.283
0.5702,2.452
0.7092,2.434
0.6613,2.338
0.7518,2.16
0.7993,2.209
0.8241,2.376
0.6666,2.437
0.5764,2.203
0.6935,2.234
0.6869,2.124
0.7285,2.088
0.6169,2.47
0.6503,2.038
0.7054,2.065
0.8713,2.226
0.8133,1.888
0.7121,2.247
0.6748,2.018
0.7247,2.083
0.819,1.854
0.709,2.107
0.6044,1.941
0.7379,1.905
0.6745,2.058
0.7524,1.992
0.679,1.949
0.7578,2.179
0.8377,2.078
0.7799,2.299
0.8818,2.318
0.7754,2.213
0.9248,2.275
0.7351,1.813
0.7171,1.808
0.726,1.896
0.7025,1.863
0.7132,1.739
0.9023,1.755
0.8508,1.876
0.6825,1.96
0.7051,1.84
0.764,2.173
0.736,2.188
0.6837,2.14
0.7099,2.229
0.7366,2.209
0.6812,2.078
0.7894,2.28
0.8351,2.151
0.7592,2.125
0.6439,1.822
0.7538,1.985
0.7572,1.826
0.7217,2.087
0.8464,1.996
0.8008,2.203
0.7075,2.125
0.8064,2.061
0.6995,2.649
0.9858,2.378
0.766,2.219
0.8765,2.052
0.8051,1.939
0.8957,1.866
0.8325,1.977
0.7378,1.887
0.8221,1.767
0.7659,1.968
0.6916,2.118
0.7302,2.063
0.8394,2.057
0.7619,2.199
0.7511,2.024
0.7142,2.038
0.8386,1.984
0.8728,2.01
0.8663,1.832
0.8366,1.775
0.8285,1.78
0.7873,1.952
0.8477,1.95
0.9668,2.095
0.879,1.906
0.7805,2.275
0.8996,1.894
0.8303,2.047
0.7451,1.842
0.8315,2.043
0.777,2.215
0.7201,2.013
0.6893,2.035
0.9069,1.938
0.7684,2.157
0.64,1.998
0.857,2.108
0.6542,2.249
0.5813,2.1
0.8097,2.128
0.5786,2.26
0.7531,2.349
0.8194,2.259
0.7009,2.472
0.6596,2.102
0.7606,2.01
0.7829,2.117
0.737,2.067
0.7448,2.107
0.7486,2.189
0.7441,1.98
0.7692,2.147
0.8372,2.071
0.8529,1.939
0.8002,2.11
0.815,1.953
0.8935,2.132
1.002,2.099
0.8245,2.113
0.7042,2.087
0.7781,2.02
0.8426,1.944
0.7531,2.021
0.6674,2.092
0.8293,2.088
0.7043,2.242
0.8621,1.926
0.8142,2.163
0.7992,2.178
0.7949,1.902
0.8257,2.021
0.7638,1.888
0.8004,1.822
0.7792,2.014
0.823,1.87
0.7876,1.863
0.7192,2.194
0.766,2.199
0.8061,2.262
0.757,2.394
0.7529,2.406
0.7227,2.387
0.7549,2.049
0.6392,1.986
0.6357,1.943
0.6572,2.027
0.7014,2.025
0.6295,1.976
0.7364,2.133
0.7135,2.202
0.6639,2.444
0.6524,2.279
0.6857,2.569
0.8588,2.277
0.7042,2.461
0.6936,2.407
0.662,2.087
0.6656,2.061
0.7071,2.11
0.7153,2.218
0.8439,1.999
0.6738,2.078
0.6509,2.307
0.7244,2.284
0.6231,2.317
0.7335,2.114
0.7278,2.21
0.7444,2.051
0.777,2.101
0.7074,2.051
0.7328,2.234
0.7593,1.841
0.7515,2.054
0.7827,1.959
0.8035,1.999
1.011,2.139
0.8802,1.887
0.9447,1.852
1.065,1.867
0.9316,1.931
0.872,1.829
0.8653,1.814
0.8354,1.887
0.8997,1.964
0.9339,1.962
0.9585,1.745
0.9329,1.995
0.829,1.977
0.8062,1.696
0.8618,1.908
0.9634,1.928
0.898,1.854
0.7561,1.774
0.8126,1.888
0.9394,1.81
0.8778,2.003
0.7789,1.994
0.8679,2.186
0.6849,2.118
0.6353,2.192
0.7847,2.215
0.655,2.238
0.7789,2.469
0.6484,2.367
0.6495,2.352
0.7957,2.265
0.6583,2.427
0.726,2.351
0.6863,2.305
0.5868,2.306
0.7431,2.396
0.6463,2.458
0.7629,2.432
0.6113,2.467
0.639,2.389
0.6512,2.25
0.6607,2.382
0.8523,2.489
0.6978,2.241
0.6029,2.247
0.753,2.141
0.8891,2.08
0.8203,1.792
0.7203,2.047
0.7676,1.956
0.9594,1.872
0.6697,2.129
0.7631,2.192
0.8712,2.006
0.9168,1.919
0.9075,2.046
0.8349,1.751
0.8306,1.88
0.8154,2.013
1.025,2.032
0.8853,1.937
0.8982,1.821
0.936,1.937
0.8506,1.726
0.8514,1.689
0.7918,1.816
0.7414,1.903
0.7733,1.802
0.9539,1.977
0.8423,2.014
0.8769,2.292
0.8025,2.366
0.7048,2.304
0.7947,2.361
0.7334,2.544
0.5664,2.418
0.7364,2.575
0.6514,2.478
0.8264,2.315
0.6715,1.927
0.7391,2.134
0.8215,2.217
0.6989,2.114
0.7155,2.092
0.7192,2.317
0.6248,2.294
0.7462,2.299
0.686,2.31
0.7901,2.545
0.7034,2.428
0.5787,2.598
0.8319,2.509
0.7268,2.477
0.8024,2.1
0.67,2.214
0.8008,2.001
0.7536,2.185
0.885,2.091
0.7882,1.826
0.8069,1.988
0.7342,2.132
0.8631,2.11
0.8228,2.105
0.8088,2.025
0.8835,1.788
0.7575,1.98
0.8092,2.05
1.026,1.995
1.065,1.587
1.004,1.631
1.029,1.909
0.8238,1.754
0.9768,1.734
0.9611,1.827
1.003,1.778
0.8447,1.716
0.9631,1.7
0.8957,1.902
0.9579,1.79
0.9205,1.895
0.768,2.007
0.8976,1.881
0.7106,1.846
0.8925,1.86
0.8558,1.96
0.9234,1.647
0.8513,1.834
0.836,1.814
0.9185,1.762
0.7637,1.962
0.7515,2.183
0.7551,2.199
0.7351,2.333
0.8902,2.281
0.6939,2.068
0.8045,2.325
0.771,2.356
0.8256,2.101
0.8403,1.998
0.718,1.97
0.6868,2.108
0.6742,2.23
0.6705,1.978
0.7443,2.053
0.6138,2.23
0.656,2.321
0.6091,2.343
0.618,2.452
0.6276,2.357
0.653,2.177
0.7774,2.219
0.7732,1.963
0.6929,1.832
0.6345,1.98
0.7468,1.895
0.8509,1.904
0.7266,2.184
0.8299,1.939
0.7736,2.108
0.7265,2.242
0.8227,2.211
0.8146,2.167
0.8307,2.311
0.8338,2.302
0.9464,2.226
0.7996,1.96
1.084,1.81
0.8774,1.738
0.9432,1.742
0.9193,1.648
0.9357,1.667
0.949,1.841
0.933,1.693
0.893,1.582
1.007,1.584
1.043,1.766
0.9348,1.699
0.9103,1.825
1.008,2
0.9664,1.781
0.8191,1.999
0.8489,1.835
1.074,1.784
0.8267,1.993
0.8061,2.01
0.7843,1.941
0.6872,1.912
0.6684,2.007
0.7699,1.985
0.8352,1.945
0.7449,1.994
0.7635,1.982
0.6576,2.153
0.6736,2.206
0.5465,2.352
0.6836,2.265
0.7048,2.185
0.5312,2.5
0.6007,2.253
0.716,2.363
0.5669,2.316
0.553,2.439
0.5712,2.25
0.5423,2.196
0.6114,2.219
0.5614,2.4
0.6013,2.225
0.5503,2.29
0.6313,2.163
0.5508,2.449
0.6297,2.656
0.6962,2.546
0.7133,2.525
0.6908,2.851
0.6003,2.422
0.7079,2.496
0.676,2.164
0.6749,2.164
0.6649,1.743
0.8146,1.608
0.7415,1.726
0.6423,1.724
0.8323,1.906
0.6788,2.263
0.6365,2.123
0.7144,2.359
0.6582,2.511
0.6833,2.778
0.7063,2.56
0.7757,2.413
0.8365,2.277
0.8051,1.8
0.772,1.914
0.741,1.797
0.8578,1.631
1.005,1.902
0.9231,1.722
1.009,2.051
0.9561,2.169
0.9069,2.547
0.8859,2.41
0.8568,2.356
0.8697,1.99
0.9222,2.192
0.8257,1.84
0.8562,1.724
0.9893,1.63
0.8996,1.495
0.9443,1.71
0.9738,1.896
0.9151,1.878
0.8773,2.162
0.9865,1.99
0.9416,2.256
1.026,2.317
1.01,2.01
0.7222,2.007
0.8337,1.784
0.7612,1.892
0.8527,1.724
0.8357,2
0.8507,2.152
0.8799,2.096
0.8606,2.039
0.7476,2.068
0.7918,2.264
0.6828,1.976
0.7281,1.926
0.8165,1.746
0.7815,1.806
0.8151,1.865
0.76,2.105
0.7231,2.315
0.8478,1.967
0.9335,2.322
0.671,2.222
0.8276,2.283
0.8238,2.036
0.7691,2.065
0.8064,1.993
0.6076,2.303
0.8668,2.22
0.83,2.083
0.678,2.228
0.6247,2.04
0.6632,2.397
0.8253,2.22
0.8935,2.27
0.7667,2.089
0.8088,2.039
0.8295,1.978
0.8811,1.913
0.7227,2.157
0.8367,2.072
0.8267,2.081
0.693,2.029
0.7921,2.038
0.7372,1.91
0.7797,2.116
0.7696,1.969
0.7717,2.016
0.8869,1.993
0.9254,2.257
0.7759,2.189
0.8354,2.029
0.828,2.136
1.051,2.052
0.7893,1.895
0.8949,2.089
0.8943,2.11
0.9348,1.689
0.8911,1.793
0.827,1.856
0.8413,1.874
0.9113,1.947
0.8509,2.052
0.7513,1.94
0.8698,1.863
0.9521,2.064
0.9391,1.927
0.9342,2.004
0.9373,1.934
0.9608,1.892
1.083,2
0.7721,1.739
0.8959,1.917
0.9809,2.129
0.934,1.97
0.8753,1.893
0.7484,1.794
0.8137,1.81
0.7489,1.91
0.815,2.169
0.9572,1.789
1.069,1.817
0.8867,2.048
0.7979,2.143
0.7003,2.21
0.7559,1.903
0.6563,1.933
0.7562,2.145
0.7263,1.852
0.7932,1.851
0.7187,2.19
0.7404,2.134
0.6942,2.014
0.7892,2.001
0.7252,2.193
0.6298,1.994
0.6714,2.292
0.8639,2.256
0.8018,2.233
0.69,2.13
0.6869,2.194
0.6209,2.221
0.6447,2.33
0.7746,2.381
0.6761,2.336
0.7688,2.283
0.7011,2.115
0.6475,2.197
0.7745,1.97
0.804,2.043
0.7714,1.94
0.7499,1.874
0.6929,1.814
0.8188,1.973
0.779,2.259
0.6404,2.004
0.7104,2.244
0.7878,2.132
0.8266,2.177
0.6427,2.43
0.7153,2.574
0.6943,2.494
0.8555,2.216
0.8128,2.287
0.523,2.298
0.8979,2.182
0.6868,1.873
0.852,1.913
0.8167,2.259
0.8248,2.017
0.6459,1.947
0.8187,2.282
0.7487,2.179
0.7808,2.121
0.8567,2.254
0.8581,2.348
0.6653,1.912
0.909,2.126
0.8212,1.944
0.9094,1.997
0.7021,1.912
0.9991,1.85
0.6924,2.011
0.6965,2.146
0.6693,1.881
0.7413,1.978
0.8313,2.071
0.8543,2.1
0.8091,2.177
0.6257,2.041
0.7374,2.169
0.6858,2.107
0.7578,1.912
0.6755,2.039
0.7567,1.958
0.8647,1.816
0.7693,2.177
0.6591,2.076
0.8725,2.103
0.7554,1.926
0.6625,1.849
0.8282,2.082
0.7881,2.111
0.8475,2.035
0.8077,1.946
0.7809,1.838
0.8315,2.075
0.9606,1.934
0.9075,1.804
0.861,1.915
0.9082,1.766
0.8187,1.846
1.009,1.958
0.7621,1.723
0.9297,1.782
1.056,1.821
0.9047,1.817
0.715,1.932
0.8373,2.105
0.8624,1.804
0.8895,1.976
0.8101,1.854
0.8436,1.996
0.957,2.058
1.032,1.846
0.7585,1.786
0.8588,1.885
0.9191,1.93
0.9248,1.92
0.7581,1.935
0.8741,2.013
0.7293,2.13
0.8188,2
0.7969,1.954
0.8107,1.957
0.8442,1.855
0.736,1.863
0.747,1.996
0.7779,2.091
0.8826,2.088
0.8937,2.106
0.7003,2.02
0.7889,2.17
0.8471,2.2
0.9605,2.143
0.813,1.916
0.9107,1.742
0.7871,1.938
0.7774,1.802
0.7515,1.672
0.8022,1.999
0.7739,1.818
0.8139,1.964
0.7746,2.114
0.744,2.166
0.6922,2.174
0.8401,2.197
0.8505,2.145
0.7938,1.901
0.8949,2.309
0.7225,2.114
0.8571,1.837
0.8234,1.907
0.8798,1.823
0.8074,2.169
0.9269,2.045
0.8656,2.016
0.7782,2.258
0.7597,2.062
0.6568,2.058
0.7994,2.023
0.7735,2.06
0.8541,2.003
0.816,2.085
0.6572,2.144
0.7232,1.946
0.8215,1.899
0.8445,2.044
0.6787,2.075
0.7702,1.832
0.7385,2.045
0.7192,1.884
0.7676,1.913
0.807,2.004
0.5906,1.953
0.8942,2.153
0.7603,2.234
0.6958,1.919
0.6247,2.059
0.8149,2.098
0.6914,2.05
0.6873,2.079
0.7854,2.052
0.7636,2.139
0.7316,2.072
0.7079,2.512
0.7045,2.271
0.7288,2.073
0.7008,2.047
0.8065,1.932
0.7007,1.955
0.7379,2.124
0.7204,2.158
0.7754,2.031
0.8486,2.078
0.8791,1.998
0.9113,1.771
0.7692,1.816
0.7572,2.03
0.8259,1.927
0.6897,2.147
0.7665,1.93
0.6877,1.903
0.7476,2.075
0.7399,2.061
0.6432,1.877
0.6961,1.7
0.7794,1.868
0.8764,1.967
0.7725,1.838
0.7437,1.805
0.73,2.086
0.822,2.259
0.6841,2.108
0.738,2.099
0.7875,2.032
0.7747,2.075
0.7861,2.288
0.8581,1.988
0.7311,2.14
0.7945,2.154
0.7251,2.291
0.6421,2.13
0.6799,2.194
0.6785,2.019
0.8096,2.049
0.6354,2.01
0.7516,2.11
0.711,1.963
0.6472,2.063
0.6033,2.293
0.6282,2.3
0.8056,2.363
0.7924,1.979
0.6613,1.97
0.5866,1.976
0.5939,1.947
0.6953,2.05
0.7641,2.004
0.7758,1.93
0.7907,1.997
0.6374,2.25
0.8468,2.336
0.6756,2.117
0.5819,2.329
0.7165,2.233
0.9151,1.892
0.7884,1.994
0.7476,2.016
0.7698,1.884
0.7242,1.744
0.8587,2.067
0.8135,1.908
0.926,1.918
0.7775,1.989
0.9207,1.851
0.8016,1.874
0.829,1.935
0.9498,1.583
1.007,1.755
1.018,1.625
1.014,1.848
1.029,1.651
0.9241,1.867
1.029,1.794
0.9862,1.954
1.023,1.804
0.838,1.984
0.991,1.892
0.9463,1.918
1.085,1.76
1.026,1.729
1.083,1.822
0.8832,1.933
0.8068,2.024
0.8469,2.113
0.833,2.072
0.7203,2.016
0.8334,2.242
0.8269,1.822
0.7931,1.726
0.7829,1.922
0.7474,1.82
0.8058,1.867
0.7969,1.904
0.802,1.86
0.7162,2.117
0.815,2.159
0.6902,2.239
0.7707,2.024
0.8042,2.446
0.6786,2.186
0.6362,2.044
0.6649,1.985
0.6432,2.124
0.6444,2.044
0.6303,2.295
0.6331,2.416
0.7267,2.229
0.7347,2.061
0.751,2.214
0.7242,2.216
0.8018,2.337
0.6656,2.246
0.918,1.915
0.795,1.957
0.8016,2.096
0.6836,2.02
0.7047,2.12
0.715,2.215
0.837,2.491
0.8901,2.352
0.8957,2.313
0.8399,2.109
0.8727,2.083
0.901,1.888
0.8136,2.023
0.812,1.768
0.9345,1.778
0.7793,1.627
0.8155,1.624
0.8593,1.709
0.7411,2.101
0.8865,1.98
0.8615,1.943
0.863,1.933
0.8799,2.494
0.7893,2.058
0.8017,2.048
0.7659,1.985
0.736,2.215
0.7595,1.98
0.8077,1.92
0.812,1.897
0.9251,1.989
0.9972,2.081
0.7364,2.092
0.8463,2.073
0.7619,2.105
0.8715,2.243
0.8435,2.261
0.6702,1.945
0.6975,2.125
0.6959,1.925
0.782,2.04
0.8774,2.183
0.9576,2.287
0.8211,1.907
0.6944,2.261
0.9089,1.915
0.7814,2.175
0.6519,2.215
0.786,2.226
0.866,2.019
0.7014,2.135
0.6864,2.346
0.6513,2.12
0.6138,2.224
0.7522,2.307
0.7536,2.136
0.716,2.451
0.7913,2.227
0.8268,2.373
0.6403,2.382
0.6322,2.358
0.8143,2.419
0.6707,2.259
0.8067,1.983
0.8853,2.015
0.8439,1.855
0.614,2.024
0.7259,2.028
0.8527,1.923
0.7204,1.803
0.7878,1.962
0.8216,2.015
0.7515,2.009
0.878,1.887
0.8261,2.086
0.792,2.028
0.8947,2.104
0.7697,1.929
0.7515,1.944
0.8789,2.109
0.7997,1.976
0.8522,1.987
0.9231,1.976
1.005,1.882
0.765,2.087
0.8336,1.905
0.8948,1.93
0.7892,1.915
0.7094,2.129
0.8296,2.023
0.907,1.928
0.7959,2.094
0.8232,2.014
0.7278,2.091
0.7245,2.23
0.7873,2.224
0.9874,2.139
0.7799,2.04
0.7763,2.034
0.9009,1.961
0.7849,1.973
0.8122,2.019
0.8606,1.974
0.852,2.107
0.8162,2.207
0.7681,2.145
0.7428,2.166
0.7878,2.115
0.8636,2.281
0.6841,2.143
0.762,2.366
0.7946,2.127
0.6985,1.905
0.7019,2.139
0.7668,1.838
0.9961,1.91
0.8815,2.017
0.7791,1.896
0.8826,1.729
0.8695,1.854
0.758,2.028
0.7935,1.91
0.8943,2.302
0.8324,2.532
0.9542,2.236
0.9821,2.007
0.8968,1.945
0.9549,1.716
0.9004,1.84
0.8222,1.659
0.7916,1.522
1.103,1.581
0.9003,1.921
0.9296,1.732
0.9841,1.843
0.8816,1.886
0.8692,2.196
1.021,2.213
1.039,1.657
0.9586,1.854
0.9157,1.745
0.7805,1.734
0.8309,1.798
0.9015,1.764
0.7959,1.893
0.7786,1.949
0.9167,1.904
0.8838,2.091
0.7669,2.021
0.9433,2
0.6683,1.872
0.8157,2.064
0.8073,2.034
0.73,2.006
0.7993,2.246
0.7231,2.013
0.7668,2.175
0.7682,1.964
0.7411,2.089
0.7026,2.049
0.5773,2.014
0.6679,2.151
0.7262,2.003
0.7843,2.16
0.662,2.227
0.8116,2.475
0.7726,2.289
0.6856,2.496
0.6531,2.372
0.677,2.268
0.6793,2.298
0.6289,2.239
0.6582,1.879
0.7594,2.158
0.7952,1.872
0.6686,1.864
0.6745,2.277
0.7112,2.308
0.7279,2.215
0.7069,2.31
0.7318,2.09
0.7272,2.109
0.9393,2.264
0.7278,2.063
0.9056,2.166
0.7324,1.985
0.8228,1.909
0.8499,1.977
0.7166,1.938
0.7486,2.146
0.9044,1.865
0.8268,1.847
0.9922,1.914
0.8054,2.128
0.7436,1.632
0.9192,1.977
0.7869,1.743
0.8321,1.945
0.9801,1.959
0.7902,2.023
0.7331,1.984
0.9086,1.886
0.838,2.007
0.9266,1.909
0.8608,1.843
0.6982,2.03
0.8118,2.031
0.8925,1.985
0.7721,1.881
0.7407,1.969
0.7067,1.786
0.8275,2.002
0.7757,1.772
0.8145,2.075
0.8856,2.038
0.7326,2.118
0.732,2.096
0.6595,2.155
0.6512,2.39
0.8093,2.313
0.6552,2.439
0.6236,2.144
0.6462,2.218
0.6834,2.055
0.6784,2.057
0.6112,1.998
0.7502,2.097
0.6397,2.394
0.5766,2.288
0.6939,2.45
0.6736,2.605
0.7029,2.326
0.6242,2.414
0.6615,2.399
0.7091,2.356
0.7964,2.402
0.5994,2.56
0.6809,2.206
0.6692,2.011
0.743,1.863
0.7994,2.255
0.7534,2.066
0.7028,2.049
0.6563,2.249
0.7266,2.178
0.8462,1.968
0.8595,2.15
0.7619,2.127
0.7955,1.955
0.7359,2.15
0.8789,1.912
0.6695,2.003
0.722,2.133
0.7762,2.054
0.9652,1.997
0.841,1.819
0.7375,1.978
1.072,1.703
0.9068,1.756
0.8072,1.648
0.8823,1.972
0.9712,1.949
0.9577,1.992
0.8655,1.891
0.8818,1.843
0.8242,1.977
1.06,1.914
0.9427,1.891
0.806,1.963
0.7827,1.563
1.045,1.823
0.8414,1.891
0.9837,1.981
0.8722,1.991
0.799,1.764
0.8343,1.944
0.8905,1.872
0.8215,2.095
0.8281,2.133
0.9004,2.216
0.9133,2.169
0.8313,2.13
0.7084,1.822
0.8692,2.127
0.7922,2.15
0.8325,1.891
0.7998,1.921
0.8045,1.691
0.7245,2.076
0.7117,1.902
0.642,1.947
0.7835,2.131
0.6984,2.383
0.7278,2.177
0.796,2.283
0.7151,2.294
0.7103,2.104
0.676,2.182
0.6385,1.975
0.6782,2.006
0.7037,2.096
0.8458,1.928
0.7078,2.1
0.6805,2.039
0.8227,2.092
0.9116,1.992
0.8238,2.354
0.7687,2.027
0.8577,2.104
0.8511,2.076
0.7723,2.02
0.9879,1.882
0.9623,1.891
0.9122,1.829
0.88,1.869
0.9437,2.051
0.9183,1.913
1.086,1.847
1.023,1.627
0.9013,1.815
0.9475,1.829
0.902,1.493
1.005,1.707
1.002,1.814
0.9984,1.631
0.9645,1.848
0.8989,1.837
0.8282,2.041
0.9784,2.084
0.9453,1.85
0.72,1.986
0.9153,2.088
0.8183,1.861
0.5789,2.094
0.6475,2.042
0.7599,2.074
0.7038,2.008
0.6329,2.478
0.6698,2.588
0.5701,2.452
0.6307,2.472
0.6935,2.416
0.5349,2.52
0.6145,2.564
0.6496,2.342
0.5854,2.306
0.629,2.121
0.582,1.988
0.6644,2.279
0.6667,2.311
0.564,2.298
0.5796,2.316
0.7208,2.234
0.7268,2.427
0.6583,2.307
0.6812,2.392
0.6241,2.29
0.6811,2.238
0.7954,2.141
0.7095,2.152
0.8193,2.015
0.8118,2.078
0.8764,1.985
0.744,1.954
0.8575,1.836
0.8533,1.932
0.8308,1.83
0.9961,1.638
0.7647,1.833
0.7626,1.907
0.8489,1.942
0.776,1.898
0.7239,2.171
0.9055,1.972
0.8028,2.08
0.918,2.206
0.7938,2.18
0.7341,2.092
0.7168,2.082
0.9028,2.137
0.785,2.115
0.7082,1.995
0.8193,1.961
0.7766,1.916
0.835,2.046
0.8653,1.958
0.6052,2.206
0.5854,2.256
0.8183,2.159
0.6083,2.053
0.6938,2.182
0.7252,2.318
0.7942,2.357
0.8408,2.297
0.6564,2.073
0.7727,2.089
0.8447,2.209
0.7949,2.146
0.7832,2.127
0.7313,2.286
0.6971,2.319
0.8417,2.175
0.7636,2.333
0.7474,2.094
0.7916,2.397
0.8243,2.197
0.7713,1.979
0.6477,2.11
0.8466,2.242
0.8217,2.028
0.8396,1.866
0.8483,1.849
0.7121,2.168
0.8289,2.215
0.8262,1.897
0.7633,2.047
0.7631,2.001
0.8215,1.948
0.738,1.809
0.8677,1.979
0.7739,2.12
0.8736,2.235
0.7398,2.141
0.799,2.238
0.838,2.039
0.7236,2.235
0.7542,2.114
0.8603,2.071
0.9111,2.078
0.7366,1.965
0.8818,1.806
0.7354,2.096
0.7521,1.881
0.8297,1.916
0.8426,2.131
0.8323,1.856
0.6811,2.155
0.9802,1.976
0.7603,2.038
0.8154,2.046
0.8924,1.967
0.7468,1.803
0.8104,2.119
0.7756,2.104
0.8615,2.197
0.9278,1.888
0.9553,2.147
0.7937,1.933
0.8875,2.244
0.8164,2.074
0.9257,1.797
0.9147,1.914
0.7249,1.83
0.8135,1.968
0.7736,1.958
0.822,1.931
0.785,1.995
0.8229,1.981
0.7094,2.276
0.8038,2.087
0.7537,2.059
0.8338,2.039
0.834,2.013
0.8617,2.054
0.7763,2.083
0.816,2.29
0.7916,1.99
0.681,2.021
0.7919,2.113
0.7114,2.089
0.6972,2.032
0.7913,2.095
0.7626,2.348
0.6476,2.11
0.856,2.237
0.7925,2.132
0.7623,2.31
0.8548,1.956
0.8585,2.066
0.7485,2.01
0.7657,2.039
0.8896,1.838
0.8565,1.822
0.8785,1.705
0.8003,1.86
0.8937,1.767
0.8679,1.853
0.9859,1.794
0.6962,2.081
0.6515,2.027
0.7349,2.114
0.7311,2.173
0.7331,2.477
0.8625,2.268
0.8196,1.937
0.9251,1.947
0.744,1.877
0.7244,1.95
0.8008,1.687
0.8257,1.828
0.9392,1.819
0.9075,1.885
0.762,1.791
0.8828,1.994
0.8435,2.009
0.7786,2.069
0.7003,2.04
0.8749,2.1
0.7755,1.981
0.682,2.191
0.8309,2.089
0.8817,1.967
0.806,1.968
0.8352,2.068
0.7431,1.713
0.8439,1.768
0.682,2.006
0.6616,2.042
0.7177,2.085
0.8095,2.141
0.6561,2.182
0.6278,2.242
0.8081,2.457
0.8029,2.504
0.8272,2.183
0.8237,2.194
0.7503,2.232
0.7845,1.923
0.6834,1.698
0.6867,1.795
0.7412,1.836
0.709,2.14
0.689,1.955
